Project ID,Transaction ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,QLICI Amount,City,Standard_City,State,Standard_State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract QLICI
NE0027,8188,31175971300,Non-Metropolitan,2015,"Hampton Roads Ventures, LLC","$4,013,143.00 ",Ord,Ord,NE,Nebraska,68862,Business Financing,NRE,YES,NO
NE0027,8189,31175971300,Non-Metropolitan,2015,"Hampton Roads Ventures, LLC","$1,866,857.00 ",Ord,Ord,NE,Nebraska,68862,Business Financing,NRE,YES,NO
NE0028,8190,31055003000,Metropolitan,2015,"Enhanced Community Development, LLC","$2,975,000.00 ",Omaha,Omaha,NE,Nebraska,68107,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
NE0028,8191,31055003000,Metropolitan,2015,"Enhanced Community Development, LLC","$25,000.00 ",Omaha,Omaha,NE,Nebraska,68107,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
NE0029,8196,31109000500,Metropolitan,2015,"Community Impact Fund, LLC","$2,689,314.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0029,8197,31109000500,Metropolitan,2015,"Community Impact Fund, LLC","$904,307.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0029,8198,31109000500,Metropolitan,2015,"Community Impact Fund, LLC","$1,406,379.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0029,8195,31109000500,Metropolitan,2015,Boston Community Capital Inc.,"$4,095,000.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
NE0029,8199,31109000500,Metropolitan,2015,"USBCDE, LLC","$1,075,725.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0029,8200,31109000500,Metropolitan,2015,"USBCDE, LLC","$261,723.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0029,8201,31109000500,Metropolitan,2015,"USBCDE, LLC","$642,552.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0029,8192,31109000500,Metropolitan,2015,"Midwest Renewable Capital, LLC","$5,916,490.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
NE0029,8193,31109000500,Metropolitan,2015,"Midwest Renewable Capital, LLC","$1,989,475.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
NE0029,8194,31109000500,Metropolitan,2015,"Midwest Renewable Capital, LLC","$3,094,035.00 ",Lincoln,Lincoln,NE,Nebraska,68508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
NE0030,8202,31055001800,Metropolitan,2016,National Trust Community Investment Corporation,"$11,000,000.00 ",Omaha,Omaha,NE,Nebraska,68108,Real Estate–Rehabilitation–Commercial,RE,YES,NO
NE0030,8203,31055001800,Metropolitan,2016,Urban Action Community Development LLC,"$4,438,389.00 ",Omaha,Omaha,NE,Nebraska,68108,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
NE0030,8204,31055001800,Metropolitan,2016,Urban Action Community Development LLC,"$381,111.00 ",Omaha,Omaha,NE,Nebraska,68108,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
NE0030,8205,31055001800,Metropolitan,2016,Urban Action Community Development LLC,"$2,040,500.00 ",Omaha,Omaha,NE,Nebraska,68108,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
NE0030,8206,31055001800,Metropolitan,2016,"Wells Fargo Community Development Enterprises, Inc.","$1,268,111.00 ",Omaha,Omaha,NE,Nebraska,68108,Business Financing,SPE,YES,NO
NE0030,8207,31055001800,Metropolitan,2016,"Wells Fargo Community Development Enterprises, Inc.","$108,889.00 ",Omaha,Omaha,NE,Nebraska,68108,Business Financing,SPE,YES,NO
NE0030,8208,31055001800,Metropolitan,2016,"Wells Fargo Community Development Enterprises, Inc.","$623,000.00 ",Omaha,Omaha,NE,Nebraska,68108,Business Financing,SPE,YES,NO
NE0031,8209,31055004800,Metropolitan,2016,"Habitat for Humanity NMTC, LLC","$2,157,398.00 ",Omaha,Omaha,NE,Nebraska,68132,Real Estate – Construction–Housing-Single Family,RE,NO,NO
NE0032,8210,31173940200,Non-Metropolitan,2016,Chickasaw Nation Community Development Endeavor LLC,"$1,447,300.00 ",Winnebago,Winnebago,NE,Nebraska,68071,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0032,8211,31173940200,Non-Metropolitan,2016,Chickasaw Nation Community Development Endeavor LLC,"$552,700.00 ",Winnebago,Winnebago,NE,Nebraska,68071,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0032,8212,31173940200,Non-Metropolitan,2016,"USBCDE, LLC","$1,367,300.00 ",Winnebago,Winnebago,NE,Nebraska,68071,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0032,8213,31173940200,Non-Metropolitan,2016,"USBCDE, LLC","$632,700.00 ",Winnebago,Winnebago,NE,Nebraska,68071,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0033,8214,31055005200,Metropolitan,2016,Chase New Markets Corporation,"$2,326,100.00 ",OMAHA,Omaha,NE,Nebraska,68111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0033,8215,31055005200,Metropolitan,2016,Chase New Markets Corporation,"$1,173,900.00 ",OMAHA,Omaha,NE,Nebraska,68111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0033,8216,31055005200,Metropolitan,2016,"RBC Community Development, LLC","$4,152,600.00 ",Omaha,Omaha,NE,Nebraska,68111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0033,8217,31055005200,Metropolitan,2016,"RBC Community Development, LLC","$1,727,400.00 ",Omaha,Omaha,NE,Nebraska,68111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0033,8218,31055005200,Metropolitan,2016,"Dakotas America, LLC","$9,969,000.00 ",Omaha,Omaha,NE,Nebraska,68111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0033,8219,31055005200,Metropolitan,2016,"Dakotas America, LLC","$4,431,000.00 ",Omaha,Omaha,NE,Nebraska,68111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NE0034,8220,31055001600,Metropolitan,2016,Urban Action Community Development LLC,"$3,423,000.00 ",Omaha,Omaha,NE,Nebraska,68102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0034,8221,31055001600,Metropolitan,2016,Urban Action Community Development LLC,"$1,477,000.00 ",Omaha,Omaha,NE,Nebraska,68102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0034,8222,31055001600,Metropolitan,2016,Urban Action Community Development LLC,"$4,452,400.00 ",Omaha,Omaha,NE,Nebraska,68102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0034,8223,31055001600,Metropolitan,2016,Urban Action Community Development LLC,"$1,917,600.00 ",Omaha,Omaha,NE,Nebraska,68102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0034,8224,31055001600,Metropolitan,2016,"Urban Research Park CDE, LLC","$5,457,040.00 ",Omaha,Omaha,NE,Nebraska,68102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0034,8225,31055001600,Metropolitan,2016,"Urban Research Park CDE, LLC","$1,942,960.00 ",Omaha,Omaha,NE,Nebraska,68102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
NE0035,8226,31047968400,Non-Metropolitan,2016,CEI Capital Management LLC,"$6,890,000.00 ",Lexington,Lexington,NE,Nebraska,68850,Business Financing,NRE,NO,NO
NE0035,8227,31047968400,Non-Metropolitan,2016,CEI Capital Management LLC,"$2,860,000.00 ",Lexington,Lexington,NE,Nebraska,68850,Business Financing,NRE,NO,NO
NE0035,8228,31047968400,Non-Metropolitan,2016,CEI Capital Management LLC,"$6,890,000.00 ",Lexington,Lexington,NE,Nebraska,68850,Business Financing,NRE,NO,NO
NE0035,8229,31047968400,Non-Metropolitan,2016,CEI Capital Management LLC,"$2,860,000.00 ",Lexington,Lexington,NE,Nebraska,68850,Business Financing,NRE,NO,NO
NE0036,8230,31173940100,Non-Metropolitan,2017,"Community Hospitality Healthcare Services, LLC","$5,028,493.00 ",Pender,Pender,NE,Nebraska,68047,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
NE0036,8231,31173940100,Non-Metropolitan,2017,"Community Hospitality Healthcare Services, LLC","$2,246,507.00 ",Pender,Pender,NE,Nebraska,68047,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
NH0001,8232,33007950300,Non-Metropolitan,2006,"Coastal Enterprises, Inc.","$2,260,000.00 ",ERROL,Errol,NH,New Hampshire,3579,Business Financing,NRE,NO,NO
NH0002,8233,33019975902,Non-Metropolitan,2007,"Coastal Enterprises, Inc.","$375,000.00 ",CLAREMONT,Claremont,NH,New Hampshire,3743,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0002,8234,33019975902,Non-Metropolitan,2007,"Coastal Enterprises, Inc.","$2,342,533.00 ",CLAREMONT,Claremont,NH,New Hampshire,3743,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0003,8235,33019975901,Non-Metropolitan,2008,"Coastal Enterprises, Inc.","$560,000.00 ",CLAREMONT,Claremont,NH,New Hampshire,3473,Business Financing,NRE,NO,NO
NH0003,8236,33019975901,Non-Metropolitan,2008,"Coastal Enterprises, Inc.","$7,631,928.00 ",CLAREMONT,Claremont,NH,New Hampshire,3473,Business Financing,NRE,NO,NO
NH0003,8237,33019975901,Non-Metropolitan,2008,"Coastal Enterprises, Inc.","$997,444.00 ",CLAREMONT,Claremont,NH,New Hampshire,3473,Business Financing,NRE,NO,NO
NH0003,8238,33019975901,Non-Metropolitan,2008,"Coastal Enterprises, Inc.","$7,880,457.00 ",CLAREMONT,Claremont,NH,New Hampshire,3473,Business Financing,NRE,NO,NO
NH0003,8239,33019975901,Non-Metropolitan,2008,"Coastal Enterprises, Inc.","$1,391,056.00 ",CLAREMONT,Claremont,NH,New Hampshire,3473,Business Financing,NRE,NO,NO
NH0004,8244,33013032200,Non-Metropolitan,2010,MHIC NE New Markets CDE II LLC,"$640,344.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8245,33013032200,Non-Metropolitan,2010,MHIC NE New Markets CDE II LLC,"$2,240,318.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8246,33013032200,Non-Metropolitan,2010,MHIC NE New Markets CDE II LLC,"$5,587,365.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8247,33013032200,Non-Metropolitan,2010,MHIC NE New Markets CDE II LLC,"$649,973.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8240,33013032200,Non-Metropolitan,2010,NHBFA CDE LLC,"$689,656.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8241,33013032200,Non-Metropolitan,2010,NHBFA CDE LLC,"$2,514,079.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8242,33013032200,Non-Metropolitan,2010,NHBFA CDE LLC,"$6,017,635.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0004,8243,33013032200,Non-Metropolitan,2010,NHBFA CDE LLC,"$700,027.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0006,8248,33013032200,Non-Metropolitan,2009,"USBCDE, LLC","$2,878,500.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
NH0006,8249,33013032200,Non-Metropolitan,2009,"USBCDE, LLC","$2,071,500.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
NH0007,8250,33013032200,Non-Metropolitan,2009,"Coastal Enterprises, Inc.","$9,147,501.00 ",CONCORD,Concord,NH,New Hampshire,3301,Business Financing,NRE,NO,NO
NH0008,8251,33015003400,Metropolitan,2006,"Urban Development Fund, LLC","$10,000,000.00 ",Derry,Derry,NH,New Hampshire,3038,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0009,8252,33009961000,Non-Metropolitan,2009,"Coastal Enterprises, Inc.","$9,353,814.00 ",PLYMOUTH,Plymouth,NH,New Hampshire,3264,Business Financing,NRE,NO,NO
NH0010,8253,33009961000,Non-Metropolitan,2006,"Coastal Enterprises, Inc.","$3,320,000.00 ",PLYMOUTH,Plymouth,NH,New Hampshire,3264,Business Financing,NRE,NO,NO
NH0011,8254,33015107100,Metropolitan,2006,"Paramount Community Development Fund, LLC","$1,806,880.00 ",Portsmouth,Portsmouth,NH,New Hampshire,3801,Business Financing,RE,NO,NO
NH0012,8259,33007950600,Non-Metropolitan,2011,"Empowerment Reinvestment Fund, LLC","$2,597,320.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
NH0012,8260,33007950600,Non-Metropolitan,2011,"Empowerment Reinvestment Fund, LLC","$827,680.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
NH0012,8257,33007950600,Non-Metropolitan,2011,"Coastal Enterprises, Inc.","$15,385,093.00 ",Berlin,Berlin,NH,New Hampshire,6570,Business Financing,NRE,YES,NO
NH0012,8258,33007950600,Non-Metropolitan,2011,"Coastal Enterprises, Inc.","$4,891,978.00 ",Berlin,Berlin,NH,New Hampshire,6570,Business Financing,NRE,YES,NO
NH0012,8261,33007950600,Non-Metropolitan,2012,"Greenline Community Development Fund, LLC","$7,863,784.00 ",Berlin,Berlin,NH,New Hampshire,3570,Business Financing,NRE,YES,NO
NH0012,8262,33007950600,Non-Metropolitan,2012,"Greenline Community Development Fund, LLC","$3,318,816.00 ",Berlin,Berlin,NH,New Hampshire,3570,Business Financing,NRE,YES,NO
NH0012,8263,33007950600,Non-Metropolitan,2011,"RBC Community Development, LLC","$7,754,856.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0012,8264,33007950600,Non-Metropolitan,2011,"RBC Community Development, LLC","$2,695,144.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0012,8265,33007950600,Non-Metropolitan,2011,"Capital Trust Agency Community Development Entity, LLC","$7,272,496.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0012,8266,33007950600,Non-Metropolitan,2011,"Capital Trust Agency Community Development Entity, LLC","$2,037,504.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0012,8255,33007950600,Non-Metropolitan,2011,NHBFA CDE LLC,"$15,212,875.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0012,8256,33007950600,Non-Metropolitan,2011,NHBFA CDE LLC,"$4,877,125.00 ",Berlin,Berlin,NH,New Hampshire,3570,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0013,8267,33015067502,Metropolitan,2011,NHBFA CDE LLC,"$12,200,000.00 ",Newmarket,Newmarket,NH,New Hampshire,3587,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0013,8268,33015067502,Metropolitan,2011,NHBFA CDE LLC,"$5,157,383.00 ",Newmarket,Newmarket,NH,New Hampshire,3587,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0013,8269,33015067502,Metropolitan,2011,NHBFA CDE LLC,"$3,164,717.00 ",Newmarket,Newmarket,NH,New Hampshire,3587,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0014,8273,33013032200,Non-Metropolitan,2012,Local Initiatives Support Corporation,"$4,304,821.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0014,8274,33013032200,Non-Metropolitan,2012,Local Initiatives Support Corporation,"$484,414.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0014,8275,33013032200,Non-Metropolitan,2012,Local Initiatives Support Corporation,"$2,373,265.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0014,8270,33013032200,Non-Metropolitan,2012,NHBFA CDE LLC,"$4,304,821.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0014,8271,33013032200,Non-Metropolitan,2012,NHBFA CDE LLC,"$484,414.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0014,8272,33013032200,Non-Metropolitan,2012,NHBFA CDE LLC,"$2,560,765.00 ",Concord,Concord,NH,New Hampshire,3301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0015,8278,33005971300,Non-Metropolitan,2013,MHIC NE New Markets CDE II LLC,"$2,329,140.00 ",Keene,Keene,NH,New Hampshire,3431,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0015,8279,33005971300,Non-Metropolitan,2013,MHIC NE New Markets CDE II LLC,"$2,002,674.00 ",Keene,Keene,NH,New Hampshire,3431,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0015,8276,33005971300,Non-Metropolitan,2013,NHBFA CDE LLC,"$5,000,000.00 ",Keene,Keene,NH,New Hampshire,3431,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0015,8277,33005971300,Non-Metropolitan,2013,NHBFA CDE LLC,"$816,503.00 ",Keene,Keene,NH,New Hampshire,3431,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
NH0016,8284,33007950600,Non-Metropolitan,2016,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$6,300,000.00 ",Berlin,Berlin,NH,New Hampshire,3570,Business Financing,NRE,NO,NO
NH0016,8285,33007950600,Non-Metropolitan,2016,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$2,860,000.00 ",Berlin,Berlin,NH,New Hampshire,3570,Business Financing,NRE,NO,NO
NH0016,8286,33007950600,Non-Metropolitan,2016,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$640,000.00 ",Berlin,Berlin,NH,New Hampshire,3570,Business Financing,NRE,NO,NO
NH0016,8280,33005971300,Non-Metropolitan,2017,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$7,451,834.00 ",K,Keene,NH,New Hampshire,3431,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0016,8281,33005971300,Non-Metropolitan,2017,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$1,517,966.00 ",K,Keene,NH,New Hampshire,3431,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0016,8282,33005971300,Non-Metropolitan,2017,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$3,132,166.00 ",K,Keene,NH,New Hampshire,3431,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0016,8283,33005971300,Non-Metropolitan,2017,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$638,034.00 ",K,Keene,NH,New Hampshire,3431,Real Estate–Rehabilitation–Commercial,RE,NO,NO
NH0017,8287,33009960100,Non-Metropolitan,2016,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$3,300,000.00 ",Littleton,Littleton,NH,New Hampshire,3561,Business Financing,NRE,NO,NO
NH0017,8288,33009960100,Non-Metropolitan,2016,"MASCOMA COMMUNITY DEVELOPMENT, LLC","$1,000,000.00 ",Littleton,Littleton,NH,New Hampshire,3561,Business Financing,NRE,NO,NO
